constructorId,grid,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,driverId,constructor_error_rate,circuit_error_rate,label
3,14,19,3.337,78,260.286,290,1,0.34,669,13,0.131428571,0.160535117,1
3,10,19,3.337,78,260.286,290,1,0.34,669,822,0.131428571,0.160535117,0
210,15,19,3.337,78,260.286,290,1,0.34,669,154,0.182926829,0.160535117,0
209,20,19,3.337,78,260.286,290,1,0.34,669,836,0.102564103,0.160535117,0
209,19,19,3.337,78,260.286,290,1,0.34,669,837,0.102564103,0.160535117,0
15,17,19,3.337,78,260.286,290,1,0.34,669,828,0.14025974,0.160535117,0
9,0,19,3.337,78,260.286,290,1,0.34,669,830,0.130612245,0.160535117,0
4,16,19,3.337,78,260.286,290,1,0.34,669,825,0.137096774,0.160535117,0
5,8,19,3.337,78,260.286,290,1,0.34,669,826,0.181415929,0.160535117,0
6,11,19,3.337,78,260.286,290,1,0.34,669,8,0.072243346,0.160535117,0
131,1,14,4.361,70,305.27,315.5,2,0.76,1190,1,0.073717949,0.106382979,1
6,3,14,4.361,70,305.27,315.5,2,0.76,1190,20,0.072243346,0.106382979,1
3,7,14,4.361,70,305.27,315.5,2,0.76,1190,822,0.131428571,0.106382979,1
9,5,14,4.361,70,305.27,315.5,2,0.76,1190,830,0.130612245,0.106382979,1
131,2,14,4.361,70,305.27,315.5,2,0.76,1190,3,0.073717949,0.106382979,1
6,6,14,4.361,70,305.27,315.5,2,0.76,1190,8,0.072243346,0.106382979,1
9,4,14,4.361,70,305.27,315.5,2,0.76,1190,817,0.130612245,0.106382979,1
10,11,14,4.361,70,305.27,315.5,2,0.76,1190,815,0.086614173,0.106382979,1
1,10,14,4.361,70,305.27,315.5,2,0.76,1190,4,0.155893536,0.106382979,0
5,15,14,4.361,70,305.27,315.5,2,0.76,1190,826,0.181415929,0.106382979,0
210,14,14,4.361,70,305.27,315.5,2,0.76,1190,154,0.182926829,0.106382979,0
15,21,14,4.361,70,305.27,315.5,2,0.76,1190,828,0.14025974,0.106382979,0
4,22,14,4.361,70,305.27,315.5,2,0.76,1190,825,0.137096774,0.106382979,0
209,17,14,4.361,70,305.27,315.5,2,0.76,1190,836,0.102564103,0.106382979,0
209,19,14,4.361,70,305.27,315.5,2,0.76,1190,837,0.102564103,0.106382979,0
3,8,14,4.361,70,305.27,315.5,2,0.76,1190,13,0.131428571,0.106382979,0
1,12,14,4.361,70,305.27,315.5,2,0.76,1190,18,0.155893536,0.106382979,0
131,1,20,6.003,51,306.051,337,2,0.75,2010,3,0.073717949,0.024390244,1
6,3,20,6.003,51,306.051,337,2,0.75,2010,20,0.072243346,0.024390244,1
10,7,20,6.003,51,306.051,337,2,0.75,2010,815,0.086614173,0.024390244,1
6,4,20,6.003,51,306.051,337,2,0.75,2010,8,0.072243346,0.024390244,1
131,10,20,6.003,51,306.051,337,2,0.75,2010,1,0.073717949,0.024390244,1
3,8,20,6.003,51,306.051,337,2,0.75,2010,822,0.131428571,0.024390244,1
9,2,20,6.003,51,306.051,337,2,0.75,2010,817,0.130612245,0.024390244,1
9,9,20,6.003,51,306.051,337,2,0.75,2010,830,0.130612245,0.024390244,1
3,5,20,6.003,51,306.051,337,2,0.75,2010,13,0.131428571,0.024390244,1
1,19,20,6.003,51,306.051,337,2,0.75,2010,18,0.155893536,0.024390244,0
210,11,20,6.003,51,306.051,337,2,0.75,2010,154,0.182926829,0.024390244,0
4,22,20,6.003,51,306.051,337,2,0.75,2010,825,0.137096774,0.024390244,0
15,20,20,6.003,51,306.051,337,2,0.75,2010,828,0.14025974,0.024390244,0
209,16,20,6.003,51,306.051,337,2,0.75,2010,837,0.102564103,0.024390244,0
1,13,20,6.003,51,306.051,337,2,0.75,2010,4,0.155893536,0.024390244,0
209,17,20,6.003,51,306.051,337,2,0.75,2010,836,0.102564103,0.024390244,0
5,6,20,6.003,51,306.051,337,2,0.75,2010,826,0.181415929,0.024390244,0
131,1,10,4.326,71,307.02,327.4,2,0.79,868,1,0.073717949,0.023809524,1
9,8,10,4.326,71,307.02,327.4,2,0.79,868,830,0.130612245,0.023809524,1
6,4,10,4.326,71,307.02,327.4,2,0.79,868,8,0.072243346,0.023809524,1
131,6,10,4.326,71,307.02,327.4,2,0.79,868,3,0.073717949,0.023809524,1
9,5,10,4.326,71,307.02,327.4,2,0.79,868,817,0.130612245,0.023809524,1
1,3,10,4.326,71,307.02,327.4,2,0.79,868,18,0.155893536,0.023809524,1
210,13,10,4.326,71,307.02,327.4,2,0.79,868,154,0.182926829,0.023809524,1
3,7,10,4.326,71,307.02,327.4,2,0.79,868,822,0.131428571,0.023809524,1
209,12,10,4.326,71,307.02,327.4,2,0.79,868,836,0.102564103,0.023809524,1
4,17,10,4.326,71,307.02,327.4,2,0.79,868,825,0.137096774,0.023809524,0
15,18,10,4.326,71,307.02,327.4,2,0.79,868,828,0.14025974,0.023809524,0
209,20,10,4.326,71,307.02,327.4,2,0.79,868,837,0.102564103,0.023809524,0
10,16,10,4.326,71,307.02,327.4,2,0.79,868,815,0.086614173,0.023809524,0
1,14,10,4.326,71,307.02,327.4,2,0.79,868,4,0.155893536,0.023809524,0
3,10,10,4.326,71,307.02,327.4,2,0.79,868,13,0.131428571,0.023809524,0
6,9,10,4.326,71,307.02,327.4,2,0.79,868,20,0.072243346,0.023809524,0
5,22,10,4.326,71,307.02,327.4,2,0.79,868,826,0.181415929,0.023809524,0
131,1,18,5.891,52,306.332,329.5,2,0.7,1034,1,0.073717949,0.066225166,1
9,3,18,5.891,52,306.332,329.5,2,0.7,1034,830,0.130612245,0.066225166,1
131,2,18,5.891,52,306.332,329.5,2,0.7,1034,3,0.073717949,0.066225166,1
9,4,18,5.891,52,306.332,329.5,2,0.7,1034,817,0.130612245,0.066225166,1
6,5,18,5.891,52,306.332,329.5,2,0.7,1034,8,0.072243346,0.066225166,1
10,10,18,5.891,52,306.332,329.5,2,0.7,1034,815,0.086614173,0.066225166,1
6,11,18,5.891,52,306.332,329.5,2,0.7,1034,20,0.072243346,0.066225166,1
5,15,18,5.891,52,306.332,329.5,2,0.7,1034,826,0.181415929,0.066225166,1
3,12,18,5.891,52,306.332,329.5,2,0.7,1034,13,0.131428571,0.066225166,0
1,17,18,5.891,52,306.332,329.5,2,0.7,1034,18,0.155893536,0.066225166,0
1,9,18,5.891,52,306.332,329.5,2,0.7,1034,4,0.155893536,0.066225166,0
3,6,18,5.891,52,306.332,329.5,2,0.7,1034,822,0.131428571,0.066225166,0
4,16,18,5.891,52,306.332,329.5,2,0.7,1034,825,0.137096774,0.066225166,0
209,19,18,5.891,52,306.332,329.5,2,0.7,1034,837,0.102564103,0.066225166,0
210,13,18,5.891,52,306.332,329.5,2,0.7,1034,154,0.182926829,0.066225166,0
15,22,18,5.891,52,306.332,329.5,2,0.7,1034,828,0.14025974,0.066225166,0
209,20,18,5.891,52,306.332,329.5,2,0.7,1034,836,0.102564103,0.066225166,0
131,2,14,4.381,70,306.67,315,2,0.5,908,1,0.073717949,0.043046358,1
131,1,14,4.381,70,306.67,315,2,0.5,908,3,0.073717949,0.043046358,1
9,3,14,4.381,70,306.67,315,2,0.5,908,817,0.130612245,0.043046358,1
6,5,14,4.381,70,306.67,315,2,0.5,908,20,0.072243346,0.043046358,1
9,4,14,4.381,70,306.67,315,2,0.5,908,830,0.130612245,0.043046358,1
6,14,14,4.381,70,306.67,315,2,0.5,908,8,0.072243346,0.043046358,1
1,7,14,4.381,70,306.67,315,2,0.5,908,4,0.155893536,0.043046358,1
3,10,14,4.381,70,306.67,315,2,0.5,908,822,0.131428571,0.043046358,1
10,13,14,4.381,70,306.67,315,2,0.5,908,815,0.086614173,0.043046358,0
210,11,14,4.381,70,306.67,315,2,0.5,908,154,0.182926829,0.043046358,0
4,19,14,4.381,70,306.67,315,2,0.5,908,825,0.137096774,0.043046358,0
5,12,14,4.381,70,306.67,315,2,0.5,908,826,0.181415929,0.043046358,0
3,18,14,4.381,70,306.67,315,2,0.5,908,13,0.131428571,0.043046358,0
209,20,14,4.381,70,306.67,315,2,0.5,908,836,0.102564103,0.043046358,0
15,22,14,4.381,70,306.67,315,2,0.5,908,828,0.14025974,0.043046358,0
209,21,14,4.381,70,306.67,315,2,0.5,908,837,0.102564103,0.043046358,0
1,8,14,4.381,70,306.67,315,2,0.5,908,18,0.155893536,0.043046358,0
131,2,17,4.574,67,306.458,313,2,0.535,1240,1,0.073717949,0.034482759,1
9,3,17,4.574,67,306.458,313,2,0.535,1240,817,0.130612245,0.034482759,1
9,4,17,4.574,67,306.458,313,2,0.535,1240,830,0.130612245,0.034482759,1
131,1,17,4.574,67,306.458,313,2,0.535,1240,3,0.073717949,0.034482759,1
6,6,17,4.574,67,306.458,313,2,0.535,1240,20,0.072243346,0.034482759,1
6,5,17,4.574,67,306.458,313,2,0.535,1240,8,0.072243346,0.034482759,1
1,12,17,4.574,67,306.458,313,2,0.535,1240,18,0.155893536,0.034482759,1
3,7,17,4.574,67,306.458,313,2,0.535,1240,822,0.131428571,0.034482759,1
10,9,17,4.574,67,306.458,313,2,0.535,1240,815,0.086614173,0.034482759,1
1,13,17,4.574,67,306.458,313,2,0.535,1240,4,0.155893536,0.034482759,0
210,20,17,4.574,67,306.458,313,2,0.535,1240,154,0.182926829,0.034482759,0
5,18,17,4.574,67,306.458,313,2,0.535,1240,826,0.181415929,0.034482759,0
4,16,17,4.574,67,306.458,313,2,0.535,1240,825,0.137096774,0.034482759,0
209,17,17,4.574,67,306.458,313,2,0.535,1240,836,0.102564103,0.034482759,0
15,22,17,4.574,67,306.458,313,2,0.535,1240,828,0.14025974,0.034482759,0
209,19,17,4.574,67,306.458,313,2,0.535,1240,837,0.102564103,0.034482759,0
3,10,17,4.574,67,306.458,313,2,0.535,1240,13,0.131428571,0.034482759,0
131,1,19,7.004,44,308.052,319.6,2,0.7,2015,3,0.073717949,0.103571429,1
9,5,19,7.004,44,308.052,319.6,2,0.7,2015,817,0.130612245,0.103571429,1
131,21,19,7.004,44,308.052,319.6,2,0.7,2015,1,0.073717949,0.103571429,1
10,6,19,7.004,44,308.052,319.6,2,0.7,2015,815,0.086614173,0.103571429,1
6,4,19,7.004,44,308.052,319.6,2,0.7,2015,20,0.072243346,0.103571429,1
1,22,19,7.004,44,308.052,319.6,2,0.7,2015,4,0.155893536,0.103571429,1
3,8,19,7.004,44,308.052,319.6,2,0.7,2015,822,0.131428571,0.103571429,1
6,3,19,7.004,44,308.052,319.6,2,0.7,2015,8,0.072243346,0.103571429,1
3,10,19,7.004,44,308.052,319.6,2,0.7,2015,13,0.131428571,0.103571429,1
9,2,19,7.004,44,308.052,319.6,2,0.7,2015,830,0.130612245,0.103571429,0
210,11,19,7.004,44,308.052,319.6,2,0.7,2015,154,0.182926829,0.103571429,0
5,19,19,7.004,44,308.052,319.6,2,0.7,2015,826,0.181415929,0.103571429,0
4,12,19,7.004,44,308.052,319.6,2,0.7,2015,825,0.137096774,0.103571429,0
15,20,19,7.004,44,308.052,319.6,2,0.7,2015,828,0.14025974,0.103571429,0
1,9,19,7.004,44,308.052,319.6,2,0.7,2015,18,0.155893536,0.103571429,0
209,15,19,7.004,44,308.052,319.6,2,0.7,2015,836,0.102564103,0.103571429,0
131,2,11,5.793,53,306.72,350,2,0.84,1520,3,0.073717949,0.043046358,1
131,1,11,5.793,53,306.72,350,2,0.84,1520,1,0.073717949,0.043046358,1
6,3,11,5.793,53,306.72,350,2,0.84,1520,20,0.072243346,0.043046358,1
6,4,11,5.793,53,306.72,350,2,0.84,1520,8,0.072243346,0.043046358,1
9,6,11,5.793,53,306.72,350,2,0.84,1520,817,0.130612245,0.043046358,1
3,5,11,5.793,53,306.72,350,2,0.84,1520,822,0.131428571,0.043046358,1
9,7,11,5.793,53,306.72,350,2,0.84,1520,830,0.130612245,0.043046358,1
10,8,11,5.793,53,306.72,350,2,0.84,1520,815,0.086614173,0.043046358,1
3,11,11,5.793,53,306.72,350,2,0.84,1520,13,0.131428571,0.043046358,1
210,17,11,5.793,53,306.72,350,2,0.84,1520,154,0.182926829,0.043046358,0
1,14,11,5.793,53,306.72,350,2,0.84,1520,18,0.155893536,0.043046358,0
1,12,11,5.793,53,306.72,350,2,0.84,1520,4,0.155893536,0.043046358,0
15,19,11,5.793,53,306.72,350,2,0.84,1520,828,0.14025974,0.043046358,0
4,21,11,5.793,53,306.72,350,2,0.84,1520,825,0.137096774,0.043046358,0
5,16,11,5.793,53,306.72,350,2,0.84,1520,826,0.181415929,0.043046358,0
209,13,11,5.793,53,306.72,350,2,0.84,1520,836,0.102564103,0.043046358,0
131,1,23,5.065,61,308.965,323,3,0.49,832,3,0.073717949,0.114678899,1
9,2,23,5.065,61,308.965,323,3,0.49,832,817,0.130612245,0.114678899,1
131,3,23,5.065,61,308.965,323,3,0.49,832,1,0.073717949,0.114678899,1
6,5,23,5.065,61,308.965,323,3,0.49,832,8,0.072243346,0.114678899,1
6,22,23,5.065,61,308.965,323,3,0.49,832,20,0.072243346,0.114678899,1
9,4,23,5.065,61,308.965,323,3,0.49,832,830,0.130612245,0.114678899,1
1,9,23,5.065,61,308.965,323,3,0.49,832,4,0.155893536,0.114678899,1
10,17,23,5.065,61,308.965,323,3,0.49,832,815,0.086614173,0.114678899,1
5,7,23,5.065,61,308.965,323,3,0.49,832,826,0.181415929,0.114678899,1
4,15,23,5.065,61,308.965,323,3,0.49,832,825,0.137096774,0.114678899,1
3,11,23,5.065,61,308.965,323,3,0.49,832,13,0.131428571,0.114678899,0
209,19,23,5.065,61,308.965,323,3,0.49,832,836,0.102564103,0.114678899,0
15,14,23,5.065,61,308.965,323,3,0.49,832,828,0.14025974,0.114678899,0
1,12,23,5.065,61,308.965,323,3,0.49,832,18,0.155893536,0.114678899,0
3,10,23,5.065,61,308.965,323,3,0.49,832,822,0.131428571,0.114678899,0
210,20,23,5.065,61,308.965,323,3,0.49,832,154,0.182926829,0.114678899,0
9,4,15,5.543,56,310.408,329,2,0.45,1029,817,0.130612245,0.036184211,1
9,3,15,5.543,56,310.408,329,2,0.45,1029,830,0.130612245,0.036184211,1
131,2,15,5.543,56,310.408,329,2,0.45,1029,3,0.073717949,0.036184211,1
6,6,15,5.543,56,310.408,329,2,0.45,1029,8,0.072243346,0.036184211,1
3,11,15,5.543,56,310.408,329,2,0.45,1029,822,0.131428571,0.036184211,1
10,7,15,5.543,56,310.408,329,2,0.45,1029,815,0.086614173,0.036184211,1
1,22,15,5.543,56,310.408,329,2,0.45,1029,4,0.155893536,0.036184211,1
1,9,15,5.543,56,310.408,329,2,0.45,1029,18,0.155893536,0.036184211,1
15,17,15,5.543,56,310.408,329,2,0.45,1029,828,0.14025974,0.036184211,0
3,10,15,5.543,56,310.408,329,2,0.45,1029,13,0.131428571,0.036184211,0
5,15,15,5.543,56,310.408,329,2,0.45,1029,826,0.181415929,0.036184211,0
209,21,15,5.543,56,310.408,329,2,0.45,1029,836,0.102564103,0.036184211,0
131,1,15,5.543,56,310.408,329,2,0.45,1029,1,0.073717949,0.036184211,0
4,14,15,5.543,56,310.408,329,2,0.45,1029,825,0.137096774,0.036184211,0
210,12,15,5.543,56,310.408,329,2,0.45,1029,154,0.182926829,0.036184211,0
6,5,15,5.543,56,310.408,329,2,0.45,1029,20,0.072243346,0.036184211,0
131,1,18,5.807,53,307.471,328,1,0.66,994,3,0.073717949,0.073359073,1
9,3,18,5.807,53,307.471,328,1,0.66,994,830,0.130612245,0.073359073,1
131,2,18,5.807,53,307.471,328,1,0.66,994,1,0.073717949,0.073359073,1
6,6,18,5.807,53,307.471,328,1,0.66,994,20,0.072243346,0.073359073,1
6,8,18,5.807,53,307.471,328,1,0.66,994,8,0.072243346,0.073359073,1
9,4,18,5.807,53,307.471,328,1,0.66,994,817,0.130612245,0.073359073,1
10,5,18,5.807,53,307.471,328,1,0.66,994,815,0.086614173,0.073359073,1
3,12,18,5.807,53,307.471,328,1,0.66,994,13,0.131428571,0.073359073,1
3,11,18,5.807,53,307.471,328,1,0.66,994,822,0.131428571,0.073359073,1
210,7,18,5.807,53,307.471,328,1,0.66,994,154,0.182926829,0.073359073,0
5,13,18,5.807,53,307.471,328,1,0.66,994,826,0.181415929,0.073359073,0
4,17,18,5.807,53,307.471,328,1,0.66,994,825,0.137096774,0.073359073,0
15,18,18,5.807,53,307.471,328,1,0.66,994,828,0.14025974,0.073359073,0
1,15,18,5.807,53,307.471,328,1,0.66,994,4,0.155893536,0.073359073,0
1,22,18,5.807,53,307.471,328,1,0.66,994,18,0.155893536,0.073359073,0
209,21,18,5.807,53,307.471,328,1,0.66,994,836,0.102564103,0.073359073,0
131,1,20,5.513,56,308.728,325.3,2,0.59,1090,1,0.073717949,0.047619048,1
131,2,20,5.513,56,308.728,325.3,2,0.59,1090,3,0.073717949,0.047619048,1
9,3,20,5.513,56,308.728,325.3,2,0.59,1090,817,0.130612245,0.047619048,1
6,6,20,5.513,56,308.728,325.3,2,0.59,1090,20,0.072243346,0.047619048,1
1,12,20,5.513,56,308.728,325.3,2,0.59,1090,4,0.155893536,0.047619048,1
3,9,20,5.513,56,308.728,325.3,2,0.59,1090,13,0.131428571,0.047619048,1
10,11,20,5.513,56,308.728,325.3,2,0.59,1090,815,0.086614173,0.047619048,1
1,19,20,5.513,56,308.728,325.3,2,0.59,1090,18,0.155893536,0.047619048,1
210,17,20,5.513,56,308.728,325.3,2,0.59,1090,154,0.182926829,0.047619048,1
5,13,20,5.513,56,308.728,325.3,2,0.59,1090,826,0.181415929,0.047619048,0
4,18,20,5.513,56,308.728,325.3,2,0.59,1090,825,0.137096774,0.047619048,0
15,16,20,5.513,56,308.728,325.3,2,0.59,1090,828,0.14025974,0.047619048,0
3,8,20,5.513,56,308.728,325.3,2,0.59,1090,822,0.131428571,0.047619048,0
209,20,20,5.513,56,308.728,325.3,2,0.59,1090,836,0.102564103,0.047619048,0
6,5,20,5.513,56,308.728,325.3,2,0.59,1090,8,0.072243346,0.047619048,0
9,4,20,5.513,56,308.728,325.3,2,0.59,1090,830,0.130612245,0.047619048,0
131,1,17,4.304,71,305.354,349,2,0.45,1200,1,0.073717949,0.048387097,1
131,2,17,4.304,71,305.354,349,2,0.45,1200,3,0.073717949,0.048387097,1
9,4,17,4.304,71,305.354,349,2,0.45,1200,817,0.130612245,0.048387097,1
9,3,17,4.304,71,305.354,349,2,0.45,1200,830,0.130612245,0.048387097,1
6,7,17,4.304,71,305.354,349,2,0.45,1200,20,0.072243346,0.048387097,1
6,6,17,4.304,71,305.354,349,2,0.45,1200,8,0.072243346,0.048387097,1
3,8,17,4.304,71,305.354,349,2,0.45,1200,822,0.131428571,0.048387097,1
3,9,17,4.304,71,305.354,349,2,0.45,1200,13,0.131428571,0.048387097,1
10,12,17,4.304,71,305.354,349,2,0.45,1200,815,0.086614173,0.048387097,1
15,15,17,4.304,71,305.354,349,2,0.45,1200,828,0.14025974,0.048387097,0
1,13,17,4.304,71,305.354,349,2,0.45,1200,18,0.155893536,0.048387097,0
1,11,17,4.304,71,305.354,349,2,0.45,1200,4,0.155893536,0.048387097,0
4,14,17,4.304,71,305.354,349,2,0.45,1200,825,0.137096774,0.048387097,0
5,18,17,4.304,71,305.354,349,2,0.45,1200,826,0.181415929,0.048387097,0
210,22,17,4.304,71,305.354,349,2,0.45,1200,154,0.182926829,0.048387097,0
209,16,17,4.304,71,305.354,349,2,0.45,1200,836,0.102564103,0.048387097,0
131,1,15,4.309,71,305.909,310,2,0.5,1394,1,0.073717949,0.097643098,1
131,2,15,4.309,71,305.909,310,2,0.5,1394,3,0.073717949,0.097643098,1
9,4,15,4.309,71,305.909,310,2,0.5,1394,830,0.130612245,0.097643098,1
10,9,15,4.309,71,305.909,310,2,0.5,1394,815,0.086614173,0.097643098,1
6,5,15,4.309,71,305.909,310,2,0.5,1394,20,0.072243346,0.097643098,1
9,6,15,4.309,71,305.909,310,2,0.5,1394,817,0.130612245,0.097643098,1
1,10,15,4.309,71,305.909,310,2,0.5,1394,4,0.155893536,0.097643098,1
3,11,15,4.309,71,305.909,310,2,0.5,1394,822,0.131428571,0.097643098,0
5,14,15,4.309,71,305.909,310,2,0.5,1394,826,0.181415929,0.097643098,0
4,18,15,4.309,71,305.909,310,2,0.5,1394,825,0.137096774,0.097643098,0
209,19,15,4.309,71,305.909,310,2,0.5,1394,836,0.102564103,0.097643098,0
1,17,15,4.309,71,305.909,310,2,0.5,1394,18,0.155893536,0.097643098,0
3,13,15,4.309,71,305.909,310,2,0.5,1394,13,0.131428571,0.097643098,0
6,3,15,4.309,71,305.909,310,2,0.5,1394,8,0.072243346,0.097643098,0
15,20,15,4.309,71,305.909,310,2,0.5,1394,828,0.14025974,0.097643098,0
210,7,15,4.309,71,305.909,310,2,0.5,1394,154,0.182926829,0.097643098,0
131,1,21,5.554,55,305.355,339,2,0.59,1233,1,0.073717949,0.045918367,1
131,2,21,5.554,55,305.355,339,2,0.59,1233,3,0.073717949,0.045918367,1
6,5,21,5.554,55,305.355,339,2,0.59,1233,20,0.072243346,0.045918367,1
9,6,21,5.554,55,305.355,339,2,0.59,1233,830,0.130612245,0.045918367,1
9,3,21,5.554,55,305.355,339,2,0.59,1233,817,0.130612245,0.045918367,1
6,4,21,5.554,55,305.355,339,2,0.59,1233,8,0.072243346,0.045918367,1
10,8,21,5.554,55,305.355,339,2,0.59,1233,815,0.086614173,0.045918367,1
3,10,21,5.554,55,305.355,339,2,0.59,1233,13,0.131428571,0.045918367,1
1,9,21,5.554,55,305.355,339,2,0.59,1233,4,0.155893536,0.045918367,1
210,14,21,5.554,55,305.355,339,2,0.59,1233,154,0.182926829,0.045918367,0
209,16,21,5.554,55,305.355,339,2,0.59,1233,836,0.102564103,0.045918367,0
15,22,21,5.554,55,305.355,339,2,0.59,1233,828,0.14025974,0.045918367,0
5,17,21,5.554,55,305.355,339,2,0.59,1233,826,0.181415929,0.045918367,0
1,12,21,5.554,55,305.355,339,2,0.59,1233,18,0.155893536,0.045918367,0
3,11,21,5.554,55,305.355,339,2,0.59,1233,822,0.131428571,0.045918367,0
4,18,21,5.554,55,305.355,339,2,0.59,1233,825,0.137096774,0.045918367,0
6,2,16,5.303,58,307.574,321.1,2,0.77,843,20,0.072243346,0.126245847,1
131,1,16,5.303,58,307.574,321.1,2,0.77,843,1,0.073717949,0.126245847,1
131,3,16,5.303,58,307.574,321.1,2,0.77,843,822,0.073717949,0.126245847,1
6,4,16,5.303,58,307.574,321.1,2,0.77,843,8,0.072243346,0.126245847,1
9,5,16,5.303,58,307.574,321.1,2,0.77,843,830,0.130612245,0.126245847,1
3,7,16,5.303,58,307.574,321.1,2,0.77,843,13,0.131428571,0.126245847,1
10,10,16,5.303,58,307.574,321.1,2,0.77,843,815,0.086614173,0.126245847,1
5,9,16,5.303,58,307.574,321.1,2,0.77,843,826,0.181415929,0.126245847,1
1,12,16,5.303,58,307.574,321.1,2,0.77,843,4,0.155893536,0.126245847,0
210,17,16,5.303,58,307.574,321.1,2,0.77,843,825,0.182926829,0.126245847,0
9,0,16,5.303,58,307.574,321.1,2,0.77,843,817,0.130612245,0.126245847,0
15,14,16,5.303,58,307.574,321.1,2,0.77,843,828,0.14025974,0.126245847,0
210,6,16,5.303,58,307.574,321.1,2,0.77,843,154,0.182926829,0.126245847,0
131,1,16,5.451,56,305.066,348,2,0.54,1397,1,0.073717949,0.046357616,1
6,2,16,5.451,56,305.066,348,2,0.54,1397,20,0.072243346,0.046357616,1
9,16,16,5.451,56,305.066,348,2,0.54,1397,830,0.130612245,0.046357616,1
9,5,16,5.451,56,305.066,348,2,0.54,1397,817,0.130612245,0.046357616,1
6,4,16,5.451,56,305.066,348,2,0.54,1397,8,0.072243346,0.046357616,1
131,3,16,5.451,56,305.066,348,2,0.54,1397,822,0.073717949,0.046357616,1
210,12,16,5.451,56,305.066,348,2,0.54,1397,825,0.182926829,0.046357616,1
10,8,16,5.451,56,305.066,348,2,0.54,1397,815,0.086614173,0.046357616,1
210,19,16,5.451,56,305.066,348,2,0.54,1397,154,0.182926829,0.046357616,0
3,6,16,5.451,56,305.066,348,2,0.54,1397,13,0.131428571,0.046357616,0
15,14,16,5.451,56,305.066,348,2,0.54,1397,828,0.14025974,0.046357616,0
1,13,16,5.451,56,305.066,348,2,0.54,1397,4,0.155893536,0.046357616,0
5,9,16,5.451,56,305.066,348,2,0.54,1397,826,0.181415929,0.046357616,0
6,3,15,5.412,57,308.238,329.6,2,0.72,1205,20,0.072243346,0.028571429,1
131,2,15,5.412,57,308.238,329.6,2,0.72,1205,1,0.073717949,0.028571429,1
131,1,15,5.412,57,308.238,329.6,2,0.72,1205,822,0.073717949,0.028571429,1
6,5,15,5.412,57,308.238,329.6,2,0.72,1205,8,0.072243346,0.028571429,1
9,4,15,5.412,57,308.238,329.6,2,0.72,1205,817,0.130612245,0.028571429,1
3,8,15,5.412,57,308.238,329.6,2,0.72,1205,13,0.131428571,0.028571429,1
10,18,15,5.412,57,308.238,329.6,2,0.72,1205,815,0.086614173,0.028571429,1
210,9,15,5.412,57,308.238,329.6,2,0.72,1205,154,0.182926829,0.028571429,1
15,13,15,5.412,57,308.238,329.6,2,0.72,1205,836,0.14025974,0.028571429,0
5,11,15,5.412,57,308.238,329.6,2,0.72,1205,826,0.181415929,0.028571429,0
1,15,15,5.412,57,308.238,329.6,2,0.72,1205,4,0.155893536,0.028571429,0
15,19,15,5.412,57,308.238,329.6,2,0.72,1205,828,0.14025974,0.028571429,0
9,6,15,5.412,57,308.238,329.6,2,0.72,1205,830,0.130612245,0.028571429,0
210,20,15,5.412,57,308.238,329.6,2,0.72,1205,825,0.182926829,0.028571429,0
131,3,18,5.848,53,309.745,326,2,0.75,1073,822,0.073717949,0.108433735,1
6,1,18,5.848,53,309.745,326,2,0.75,1073,20,0.072243346,0.108433735,1
6,2,18,5.848,53,309.745,326,2,0.75,1073,8,0.072243346,0.108433735,1
131,4,18,5.848,53,309.745,326,2,0.75,1073,1,0.073717949,0.108433735,1
9,7,18,5.848,53,309.745,326,2,0.75,1073,830,0.130612245,0.108433735,1
10,9,18,5.848,53,309.745,326,2,0.75,1073,815,0.086614173,0.108433735,1
3,6,18,5.848,53,309.745,326,2,0.75,1073,13,0.131428571,0.108433735,1
5,12,18,5.848,53,309.745,326,2,0.75,1073,826,0.181415929,0.108433735,0
210,13,18,5.848,53,309.745,326,2,0.75,1073,825,0.182926829,0.108433735,0
15,18,18,5.848,53,309.745,326,2,0.75,1073,828,0.14025974,0.108433735,0
15,17,18,5.848,53,309.745,326,2,0.75,1073,836,0.14025974,0.108433735,0
9,5,18,5.848,53,309.745,326,2,0.75,1073,817,0.130612245,0.108433735,0
210,19,18,5.848,53,309.745,326,2,0.75,1073,154,0.182926829,0.108433735,0
1,15,18,5.848,53,309.745,326,2,0.75,1073,4,0.155893536,0.108433735,0
131,1,16,4.655,66,307.104,332,2,0.72,1310,1,0.073717949,0.069536424,1
6,2,16,4.655,66,307.104,332,2,0.72,1310,20,0.072243346,0.069536424,1
9,6,16,4.655,66,307.104,332,2,0.72,1310,817,0.130612245,0.069536424,1
10,8,16,4.655,66,307.104,332,2,0.72,1310,815,0.086614173,0.069536424,1
15,15,16,4.655,66,307.104,332,2,0.72,1310,836,0.14025974,0.069536424,1
5,19,16,4.655,66,307.104,332,2,0.72,1310,826,0.181415929,0.069536424,1
210,14,16,4.655,66,307.104,332,2,0.72,1310,154,0.182926829,0.069536424,1
15,16,16,4.655,66,307.104,332,2,0.72,1310,828,0.14025974,0.069536424,0
1,7,16,4.655,66,307.104,332,2,0.72,1310,4,0.155893536,0.069536424,0
